53	209	18
53	534	19
53	472	20
53	579	21
53	632	22
53	630	23
53	493	24
53	327	25
91	363	1
91	357	2
91	463	3
91	369	4
91	248	5
91	372	6
91	750	7
91	192	8
91	367	9
91	334	10
91	541	11
91	362	12
91	380	13
91	384	14
91	632	15
91	495	16
91	336	17
91	456	18
91	484	19
91	507	20
91	508	21
91	509	22
91	533	23
93	363	1
93	248	2
93	372	3
93	369	4
93	367	5
93	750	6
93	350	7
93	357	8
93	463	9
93	526	10
93	494	11
93	295	12
93	204	13
93	211	14
93	214	15
93	250	16
93	266	17
93	300	18
93	301	19
93	329	20
93	353	21
93	375	22
93	385	23
93	426	24
93	474	25
95	561	1
95	525	2
95	460	3
95	298	4
95	302	5
95	294	6
95	301	7
95	305	8
95	515	9
95	516	10
95	296	11
95	322	12
95	326	13
95	329	14
95	333	15
95	335	16
95	346	17
95	391	18
95	411	19
95	489	20
95	578	21
95	632	22
95	564	23
95	370	24
95	395	25
110	369	1
110	248	2
110	372	3
110	363	4
110	750	5
110	192	6
110	367	7
110	334	8
110	541	9
110	362	10
110	495	11
110	357	12
110	463	13
110	336	14
110	456	15
110	484	16
110	507	17
110	508	18
110	509	19
110	533	20
112	398	1
112	399	2
112	461	3
112	400	4
112	669	5
112	327	6
112	451	7
112	608	8
112	401	9
112	307	10
112	330	11
112	466	12
112	586	13
112	462	14
112	577	15
112	457	16
112	323	17
112	314	18
112	531	19
112	406	20
112	390	21
112	308	22
112	463	23
112	424	24
112	357	25
121	268	1
121	358	2
121	495	3
121	361	4
121	420	5
121	304	6
121	357	7
121	463	8
121	265	9
121	309	10
121	321	11
121	355	12
121	446	13
121	464	14
121	541	15
121	631	16
121	248	17
121	252	18
121	259	19
121	291	20
121	299	21
121	317	22
121	367	23
121	456	24
121	532	25
137	321	1
137	309	2
137	453	3
137	425	4
137	566	5
137	265	6
137	377	7
137	291	8
137	299	9
137	350	10
137	326	11
137	541	12
137	259	13
137	358	14
137	413	15
137	432	16
137	353	17
137	444	18
137	669	19
137	197	20
137	205	21
137	267	22
137	283	23
137	288	24
137	303	25
138	350	1
138	353	2
138	365	3
138	480	4
138	286	5
138	385	6
138	285	7
138	359	8
138	183	9
138	340	10
138	416	11
138	530	12
138	563	13
138	669	14
138	559	15
138	467	16
138	209	17
138	555	18
138	225	19
138	553	20
138	194	21
138	366	22
138	432	23
138	454	24
138	554	25
202	426	1
202	346	2
202	375	3
202	464	4
202	527	5
202	215	6
202	311	7
202	242	8
202	265	9
202	455	10
202	468	11
202	540	12
202	553	13
203	350	1
203	353	2
203	365	3
203	274	4
203	263	5
203	370	6
203	480	7
203	368	8
203	366	9
203	191	10
203	195	11
203	385	12
203	221	13
203	243	14
203	359	15
203	552	16
203	562	17
203	300	18
203	416	19
203	608	20
203	563	21
203	669	22
203	559	23
203	467	24
203	209	25
208	322	1
208	373	2
208	305	3
208	461	4
208	398	5
208	399	6
208	400	7
208	403	8
208	405	9
208	466	10
208	526	11
208	539	12
208	542	13
208	547	14
208	581	15
208	709	16
208	182	17
208	188	18
208	247	19
208	307	20
208	327	21
208	330	22
208	346	23
208	354	24
208	372	25
217	555	1
217	467	2
217	366	3
217	322	4
217	301	5
217	563	6
217	669	7
217	559	8
217	350	9
217	209	10
217	225	11
217	353	12
217	553	13
217	194	14
217	432	15
217	454	16
217	554	17
217	190	18
217	239	19
217	368	20
217	370	21
217	628	22
217	245	23
217	310	24
217	365	25
225	450	1
225	452	2
225	328	3
225	331	4
225	324	5
225	325	6
225	453	7
225	456	8
225	423	9
225	748	10
225	357	11
225	363	12
225	380	13
225	384	14
225	463	15
225	632	16
225	528	17
225	226	18
225	545	19
225	580	20
225	491	21
225	230	22
225	360	23
225	608	24
225	202	25
236	463	1
236	357	2
236	363	3
236	750	4
236	367	5
236	369	6
236	248	7
236	541	8
236	456	9
236	533	10
236	495	11
236	192	12
236	372	13
236	334	14
236	336	15
236	362	16
236	484	17
236	507	18
236	508	19
236	509	20
236	473	21
236	430	22
236	566	23
236	312	24
236	265	25
237	452	1
237	750	2
237	463	3
237	420	4
237	361	5
237	541	6
237	357	7
237	628	8
237	356	9
237	358	10
237	583	11
237	430	12
237	456	13
237	473	14
237	424	15
237	485	16
237	443	17
237	611	18
237	566	19
237	446	20
237	564	21
237	252	22
237	260	23
237	484	24
237	668	25
238	507	1
238	508	2
238	509	3
238	363	4
238	248	5
238	362	6
238	341	7
238	207	8
238	392	9
238	412	10
238	419	11
238	465	12
238	530	13
238	535	14
238	576	15
238	298	16
238	749	17
238	302	18
238	320	19
238	369	20
238	495	21
238	357	22
238	463	23
238	192	24
238	367	25
246	528	1
246	319	2
246	312	3
246	453	4
246	557	5
246	198	6
246	385	7
246	491	8
246	213	9
246	221	10
246	545	11
246	223	12
246	242	13
246	246	14
246	254	15
246	366	16
246	186	17
246	191	18
246	195	19
246	202	20
246	204	21
246	212	22
246	250	23
246	271	24
246	272	25
248	611	1
248	580	2
248	608	3
248	669	4
248	559	5
248	555	6
248	239	7
248	234	8
248	474	9
248	228	10
248	668	11
248	281	12
248	631	13
248	350	14
248	583	15
248	554	16
248	284	17
248	504	18
248	728	19
248	582	20
248	498	21
248	487	22
248	499	23
248	387	24
248	547	25
250	391	1
250	335	2
250	395	3
250	580	4
250	396	5
250	545	6
250	285	7
250	528	8
250	583	9
250	611	10
250	223	11
250	255	12
250	258	13
250	267	14
250	280	15
250	284	16
250	341	17
250	350	18
250	352	19
250	427	20
250	441	21
250	456	22
250	487	23
250	498	24
250	499	25
256	523	1
256	748	2
256	441	3
256	396	4
256	216	5
256	357	6
256	361	7
256	420	8
256	463	9
256	477	10
256	492	11
256	542	12
256	559	13
256	669	14
256	299	15
256	203	16
256	423	17
256	455	18
256	491	19
256	532	20
256	295	21
256	352	22
256	521	23
256	526	24
256	549	25
260	326	1
260	322	2
260	425	3
260	450	4
260	379	5
260	484	6
260	581	7
260	608	8
260	357	9
260	463	10
260	527	11
260	272	12
260	443	13
260	485	14
260	252	15
260	291	16
260	304	17
260	320	18
260	380	19
260	451	20
260	453	21
260	528	22
260	540	23
260	562	24
260	218	25
261	203	1
261	549	2
261	580	3
261	528	4
261	554	5
261	491	6
261	183	7
261	429	8
261	227	9
261	290	10
261	523	11
261	515	12
261	510	13
261	511	14
261	516	15
261	312	16
261	458	17
261	371	18
261	518	19
261	521	20
261	519	21
261	522	22
261	284	23
261	303	24
261	325	25
268	516	1
268	515	2
268	427	3
268	404	4
268	313	5
268	361	6
268	415	7
268	182	8
268	183	9
268	203	10
268	289	11
268	293	12
268	301	13
268	305	14
268	317	15
268	318	16
268	319	17
268	355	18
268	378	19
268	383	20
268	420	21
268	429	22
268	445	23
268	455	24
268	457	25
269	427	1
269	730	2
269	515	3
269	516	4
269	404	5
269	313	6
269	361	7
269	415	8
269	182	9
269	183	10
269	203	11
269	289	12
269	293	13
269	301	14
269	305	15
269	317	16
269	318	17
269	319	18
269	355	19
269	378	20
269	383	21
269	420	22
269	429	23
269	445	24
269	455	25
271	248	1
271	357	2
271	463	3
271	541	4
271	363	5
271	372	6
271	367	7
271	369	8
271	456	9
271	495	10
271	507	11
271	508	12
271	509	13
271	533	14
271	750	15
272	369	1
272	248	2
272	372	3
272	363	4
272	750	5
272	192	6
272	367	7
272	334	8
272	541	9
272	362	10
272	495	11
272	357	12
272	463	13
272	336	14
272	456	15
272	484	16
272	507	17
272	508	18
272	509	19
272	533	20
274	390	1
274	516	2
274	731	3
274	515	4
274	536	5
274	513	6
274	493	7
274	427	8
274	470	9
274	514	10
274	284	11
274	511	12
274	510	13
274	512	14
274	391	15
274	271	16
274	630	17
274	461	18
274	531	19
274	308	20
274	267	21
274	279	22
274	303	23
274	334	24
274	306	25
275	390	1
275	516	2
275	731	3
275	515	4
275	536	5
275	513	6
275	493	7
275	427	8
275	470	9
275	514	10
275	284	11
275	511	12
275	510	13
275	512	14
275	391	15
275	271	16
275	630	17
275	461	18
275	531	19
275	308	20
275	267	21
275	279	22
275	303	23
275	334	24
275	306	25
277	495	1
277	357	2
277	463	3
277	363	4
277	425	5
277	450	6
277	326	7
277	379	8
277	484	9
277	581	10
277	608	11
277	527	12
277	272	13
277	443	14
277	485	15
277	252	16
277	291	17
277	304	18
277	320	19
277	322	20
277	380	21
277	451	22
277	453	23
277	528	24
277	540	25
278	234	1
278	518	2
278	559	3
278	271	4
278	391	5
278	516	6
278	267	7
278	279	8
278	284	9
278	303	10
278	334	11
278	390	12
278	427	13
278	470	14
278	493	15
278	510	16
278	511	17
278	512	18
278	513	19
278	514	20
278	515	21
278	630	22
278	731	23
278	306	24
278	308	25
281	529	1
281	552	2
281	271	3
281	183	4
281	273	5
281	563	6
281	557	7
281	214	8
281	211	9
281	205	10
281	305	11
281	365	12
281	350	13
281	310	14
281	480	15
281	353	16
281	287	17
281	315	18
281	631	19
281	238	20
281	322	21
281	337	22
281	364	23
281	489	24
281	507	25
283	367	1
283	463	2
283	357	3
283	369	4
283	750	5
283	363	6
283	248	7
283	533	8
283	372	9
283	426	10
283	564	11
283	541	12
283	456	13
283	350	14
283	526	15
283	494	16
283	295	17
283	204	18
283	211	19
283	214	20
283	250	21
283	266	22
283	300	23
283	301	24
283	329	25
284	365	1
284	350	2
284	480	3
284	310	4
284	454	5
284	669	6
284	559	7
284	553	8
284	477	9
284	557	10
284	384	11
284	366	12
284	428	13
284	505	14
284	385	15
284	552	16
284	563	17
284	467	18
284	209	19
284	555	20
284	225	21
284	353	22
284	194	23
284	432	24
284	554	25
297	350	1
297	365	2
297	480	3
297	310	4
297	505	5
297	385	6
297	552	7
297	563	8
297	669	9
297	559	10
297	467	11
297	209	12
297	555	13
297	225	14
297	353	15
297	553	16
297	194	17
297	366	18
297	432	19
297	454	20
297	554	21
297	190	22
297	239	23
297	368	24
297	370	25
299	540	1
299	455	2
299	203	3
299	491	4
299	549	5
299	183	6
299	429	7
299	227	8
299	290	9
299	523	10
299	515	11
299	510	12
299	511	13
299	516	14
299	312	15
299	458	16
299	371	17
299	518	18
299	521	19
299	519	20
299	522	21
299	284	22
299	303	23
299	325	24
299	390	25
300	203	1
300	441	2
300	423	3
300	455	4
300	491	5
300	532	6
300	295	7
300	352	8
300	521	9
300	526	10
300	549	11
300	227	12
300	360	13
300	371	14
300	490	15
300	523	16
300	183	17
300	199	18
300	261	19
300	290	20
300	300	21
300	301	22
300	444	23
300	449	24
300	206	25
301	505	1
301	310	2
301	365	3
301	350	4
301	385	5
301	480	6
301	552	7
301	490	8
301	529	9
301	627	10
301	631	11
301	460	12
301	550	13
301	305	14
301	487	15
301	498	16
301	499	17
301	504	18
301	506	19
301	558	20
301	728	21
301	182	22
301	189	23
301	222	24
301	262	25
303	337	1
303	183	2
303	322	3
303	284	4
303	303	5
303	270	6
303	540	7
303	560	8
303	339	9
303	315	10
303	414	11
303	467	12
303	452	13
303	446	14
303	451	15
303	490	16
303	447	17
303	352	18
303	578	19
303	209	20
303	534	21
303	472	22
303	579	23
303	632	24
303	630	25
307	203	1
307	491	2
307	510	3
307	511	4
307	390	5
307	284	6
307	303	7
307	353	8
307	318	9
307	359	10
307	247	11
307	311	12
307	350	13
307	385	14
307	424	15
307	430	16
307	487	17
307	492	18
307	493	19
307	498	20
307	499	21
307	504	22
307	533	23
307	544	24
307	555	25
308	669	1
308	474	2
308	631	3
308	555	4
308	559	5
308	547	6
308	526	7
308	404	8
308	607	9
308	707	10
308	608	11
308	566	12
308	373	13
308	709	14
308	247	15
308	540	16
308	710	17
308	579	18
308	239	19
308	234	20
308	228	21
308	668	22
308	281	23
308	441	24
308	305	25
311	555	1
311	563	2
311	209	3
311	669	4
311	559	5
311	728	6
311	299	7
311	441	8
311	244	9
311	579	10
311	350	11
311	467	12
311	225	13
311	353	14
311	553	15
311	194	16
311	366	17
311	432	18
311	454	19
311	554	20
311	190	21
311	239	22
311	368	23
311	370	24
311	628	25
313	341	1
313	367	2
313	347	3
313	532	4
313	348	5
313	363	6
313	550	7
313	369	8
313	329	9
313	710	10
313	281	11
313	648	12
313	358	13
313	541	14
313	515	15
313	533	16
313	466	17
313	298	18
313	516	19
313	565	20
313	586	21
313	264	22
313	276	23
313	490	24
313	209	25
314	352	1
314	455	2
314	203	3
314	441	4
314	423	5
314	491	6
314	532	7
314	295	8
314	521	9
314	526	10
314	549	11
314	227	12
314	360	13
314	371	14
314	490	15
314	523	16
314	183	17
314	199	18
314	261	19
314	290	20
314	300	21
314	301	22
314	444	23
314	449	24
314	206	25
342	350	1
342	365	2
342	480	3
342	310	4
342	385	5
342	552	6
342	353	7
342	274	8
342	263	9
342	370	10
342	368	11
342	366	12
342	505	13
342	563	14
342	669	15
342	559	16
342	467	17
342	209	18
342	555	19
342	225	20
342	553	21
342	194	22
342	432	23
342	454	24
342	554	25
345	430	1
345	750	2
345	463	3
345	420	4
345	424	5
345	611	6
345	357	7
345	451	8
345	541	9
345	363	10
345	577	11
345	367	12
345	356	13
345	406	14
345	413	15
345	687	16
345	443	17
345	390	18
345	608	19
345	199	20
345	209	21
345	252	22
345	281	23
345	307	24
345	308	25
349	252	1
349	750	2
349	361	3
349	260	4
349	541	5
349	484	6
349	291	7
349	299	8
349	463	9
349	357	10
349	628	11
349	356	12
349	452	13
349	583	14
349	358	15
349	420	16
349	668	17
349	425	18
349	450	19
349	326	20
349	379	21
349	581	22
349	608	23
349	527	24
349	272	25
350	361	1
350	252	2
350	463	3
350	357	4
350	299	5
350	420	6
350	291	7
350	750	8
350	260	9
350	484	10
350	541	11
350	628	12
350	668	13
350	356	14
350	358	15
350	452	16
350	583	17
350	259	18
350	309	19
350	321	20
350	532	21
350	631	22
355	688	1
355	492	2
355	357	3
355	463	4
355	406	5
355	390	6
355	333	7
355	486	8
355	320	9
355	464	10
355	565	11
355	608	12
355	261	13
355	581	14
355	328	15
355	350	16
355	352	17
355	331	18
355	396	19
355	303	20
355	504	21
355	728	22
355	495	23
355	455	24
355	687	25
358	365	1
358	350	2
358	310	3
358	480	4
358	353	5
358	287	6
358	315	7
358	631	8
358	562	9
358	300	10
358	304	11
358	505	12
358	529	13
358	552	14
358	183	15
358	271	16
358	273	17
358	277	18
358	291	19
358	299	20
358	414	21
358	415	22
358	610	23
358	563	24
358	669	25
361	361	1
361	463	2
361	357	3
361	252	4
361	299	5
361	420	6
361	291	7
361	484	8
361	750	9
361	668	10
361	452	11
361	541	12
361	358	13
361	583	14
361	321	15
361	532	16
361	631	17
361	260	18
361	628	19
361	356	20
361	259	21
361	309	22
361	490	23
361	341	24
361	209	25
366	358	1
366	465	2
366	484	3
366	226	4
366	268	5
366	584	6
366	189	7
366	208	8
366	210	9
366	282	10
366	329	11
366	335	12
366	378	13
366	379	14
366	380	15
366	387	16
366	396	17
366	412	18
366	424	19
366	425	20
366	485	21
366	495	22
368	252	1
368	750	2
368	361	3
368	260	4
368	541	5
368	484	6
368	291	7
368	299	8
368	463	9
368	357	10
368	628	11
368	356	12
368	452	13
368	583	14
368	358	15
368	420	16
368	668	17
368	425	18
368	450	19
368	326	20
368	379	21
368	581	22
368	608	23
368	527	24
368	272	25
376	260	1
376	450	2
376	453	3
376	282	4
376	484	5
376	322	6
376	326	7
376	218	8
376	426	9
376	243	10
376	274	11
376	361	12
376	562	13
376	204	14
376	420	15
376	309	16
376	291	17
376	362	18
376	465	19
376	364	20
376	543	21
376	210	22
376	425	23
376	379	24
376	581	25
377	525	1
377	203	2
377	549	3
377	290	4
377	491	5
377	458	6
377	183	7
377	227	8
377	293	9
377	312	10
377	429	11
377	221	12
377	226	13
377	515	14
377	518	15
377	519	16
377	522	17
377	523	18
377	540	19
377	206	20
377	223	21
377	230	22
377	284	23
377	289	24
377	303	25
380	428	1
380	451	2
380	648	3
380	466	4
380	517	5
380	518	6
380	519	7
380	520	8
380	521	9
380	668	10
380	544	11
380	186	12
380	350	13
380	454	14
380	576	15
380	628	16
380	647	17
380	245	18
380	311	19
380	353	20
380	357	21
380	359	22
380	366	23
380	368	24
380	395	25
387	526	1
387	295	2
387	301	3
387	300	4
387	456	5
387	322	6
387	408	7
387	410	8
387	445	9
387	464	10
387	466	11
387	551	12
387	566	13
387	608	14
387	632	15
387	203	16
387	441	17
387	423	18
387	455	19
387	491	20
387	532	21
387	352	22
387	521	23
387	549	24
387	227	25
392	303	1
392	374	2
392	271	3
392	391	4
392	516	5
392	267	6
392	279	7
392	284	8
392	334	9
392	390	10
392	427	11
392	470	12
392	493	13
392	510	14
392	511	15
392	512	16
392	513	17
392	514	18
392	515	19
392	630	20
392	731	21
392	306	22
392	308	23
392	346	24
392	461	25
400	203	1
400	441	2
400	423	3
400	455	4
400	491	5
400	532	6
400	295	7
400	352	8
400	521	9
400	526	10
400	549	11
400	227	12
400	360	13
400	371	14
400	490	15
400	523	16
400	183	17
400	199	18
400	261	19
400	290	20
400	300	21
400	301	22
400	444	23
400	449	24
400	206	25
401	203	1
401	491	2
401	549	3
401	183	4
401	429	5
401	227	6
401	290	7
401	523	8
401	515	9
401	510	10
401	511	11
401	516	12
401	312	13
401	458	14
401	371	15
401	518	16
401	521	17
401	519	18
401	522	19
401	284	20
401	303	21
401	325	22
401	390	23
401	427	24
401	488	25
404	750	1
404	363	2
404	608	3
404	252	4
404	541	5
404	357	6
404	356	7
404	420	8
404	463	9
404	424	10
404	484	11
404	358	12
404	377	13
404	194	14
404	270	15
404	305	16
404	318	17
404	408	18
404	533	19
404	548	20
404	552	21
404	199	22
404	209	23
404	281	24
404	307	25
405	750	1
405	252	2
405	541	3
405	357	4
405	356	5
405	420	6
405	463	7
405	424	8
405	484	9
405	358	10
405	199	11
405	209	12
405	281	13
405	307	14
405	308	15
405	313	16
405	314	17
405	323	18
405	327	19
405	330	20
405	338	21
405	340	22
405	348	23
405	363	24
405	367	25
407	252	1
407	541	2
407	356	3
407	463	4
407	750	5
407	357	6
407	420	7
407	527	8
407	608	9
407	443	10
407	424	11
407	687	12
407	688	13
407	199	14
407	330	15
407	451	16
407	430	17
407	363	18
407	549	19
407	308	20
407	367	21
407	406	22
407	431	23
407	314	24
407	313	25
409	271	1
409	365	2
409	310	3
409	562	4
409	300	5
409	304	6
409	505	7
409	529	8
409	552	9
409	183	10
409	273	11
409	277	12
409	287	13
409	291	14
409	299	15
409	315	16
409	350	17
409	353	18
409	414	19
409	415	20
409	480	21
409	610	22
409	631	23
409	391	24
409	516	25
418	687	1
418	688	2
418	577	3
418	648	4
418	431	5
418	314	6
418	406	7
418	669	8
418	327	9
418	209	10
418	307	11
418	608	12
418	414	13
418	363	14
418	424	15
418	313	16
418	451	17
418	367	18
418	430	19
418	413	20
418	199	21
418	611	22
418	632	23
418	281	24
418	525	25
420	471	1
420	475	2
420	390	3
420	494	4
420	488	5
420	308	6
420	489	7
420	391	8
420	731	9
420	305	10
420	323	11
420	182	12
420	184	13
420	303	14
420	515	15
420	627	16
420	216	17
420	235	18
420	314	19
420	336	20
420	396	21
420	468	22
420	469	23
420	470	24
420	492	25
444	323	1
444	314	2
444	531	3
444	406	4
444	390	5
444	398	6
444	399	7
444	669	8
444	308	9
444	461	10
444	463	11
444	424	12
444	357	13
444	252	14
444	687	15
444	363	16
444	430	17
444	688	18
444	400	19
444	632	20
444	327	21
444	451	22
444	608	23
444	199	24
444	209	25
448	468	1
448	629	2
448	579	3
448	490	4
448	341	5
448	209	6
448	347	7
448	396	8
448	431	9
448	550	10
448	669	11
448	731	12
448	284	13
448	303	14
448	314	15
448	357	16
448	406	17
448	427	18
448	463	19
448	467	20
448	526	21
448	556	22
448	576	23
448	668	24
448	207	25
449	485	1
449	379	2
449	226	3
449	484	4
449	430	5
449	566	6
449	380	7
449	424	8
449	425	9
449	426	10
449	289	11
449	309	12
449	311	13
449	312	14
449	319	15
449	450	16
449	451	17
449	527	18
449	530	19
449	465	20
449	268	21
449	584	22
449	189	23
449	208	24
449	210	25
460	512	1
460	514	2
460	513	3
460	391	4
460	320	5
460	500	6
460	501	7
460	502	8
460	503	9
460	729	10
460	335	11
460	363	12
460	369	13
460	488	14
460	507	15
460	508	16
460	509	17
460	248	18
460	357	19
460	367	20
460	372	21
460	457	22
460	463	23
460	468	24
460	584	25
462	341	1
462	550	2
462	339	3
462	710	4
462	347	5
462	281	6
462	579	7
462	337	8
462	348	9
462	307	10
462	560	11
462	340	12
462	330	13
462	338	14
462	349	15
462	480	16
462	490	17
462	209	18
462	396	19
462	431	20
462	669	21
462	731	22
462	284	23
462	303	24
462	314	25
464	404	1
464	395	2
464	396	3
464	412	4
464	465	5
464	399	6
464	364	7
464	398	8
464	401	9
464	387	10
464	411	11
464	400	12
464	551	13
464	386	14
464	393	15
464	397	16
464	586	17
464	747	18
464	403	19
464	413	20
464	408	21
464	405	22
464	409	23
464	392	24
464	407	25
469	361	1
469	464	2
469	420	3
469	335	4
469	317	5
469	631	6
469	425	7
469	450	8
469	326	9
469	379	10
469	484	11
469	581	12
469	608	13
469	357	14
469	463	15
469	527	16
469	272	17
469	443	18
469	485	19
469	252	20
469	291	21
469	304	22
469	320	23
469	322	24
469	380	25
470	533	1
470	192	2
470	236	3
470	242	4
470	271	5
470	185	6
470	198	7
470	246	8
470	250	9
470	334	10
470	362	11
470	748	12
470	213	13
470	189	14
470	204	15
470	336	16
470	310	17
470	505	18
484	368	1
484	669	2
484	559	3
484	555	4
484	239	5
484	234	6
484	474	7
484	228	8
484	668	9
484	281	10
484	631	11
484	549	12
484	387	13
484	547	14
484	566	15
484	608	16
484	707	17
484	731	18
484	247	19
484	256	20
484	289	21
484	296	22
484	364	23
484	373	24
484	374	25
485	293	1
485	290	2
485	183	3
485	221	4
485	227	5
485	289	6
485	415	7
485	450	8
485	206	9
485	226	10
485	312	11
485	429	12
485	458	13
485	528	14
485	549	15
485	203	16
485	223	17
485	230	18
485	270	19
485	456	20
485	484	21
485	491	22
485	540	23
485	750	24
493	305	1
493	372	2
493	630	3
493	505	4
493	441	5
493	608	6
493	461	7
493	398	8
493	399	9
493	400	10
493	403	11
493	405	12
493	466	13
493	526	14
493	539	15
493	542	16
493	547	17
493	581	18
493	709	19
493	182	20
493	188	21
493	247	22
493	307	23
493	322	24
493	327	25
530	508	1
530	510	2
530	627	3
530	529	4
530	310	5
530	442	6
530	632	7
530	224	8
530	228	9
530	267	10
530	305	11
530	222	12
530	287	13
530	315	14
530	281	15
530	284	16
530	582	17
530	504	18
530	728	19
530	498	20
530	499	21
530	487	22
530	542	23
530	576	24
530	393	25
560	199	1
560	209	2
560	252	3
560	281	4
560	307	5
560	308	6
560	313	7
560	314	8
560	323	9
560	327	10
560	330	11
560	338	12
560	340	13
560	348	14
560	356	15
560	357	16
560	363	17
560	367	18
560	368	19
560	371	20
560	375	21
560	376	22
560	390	23
560	393	24
560	397	25
576	268	1
576	358	2
576	495	3
576	361	4
576	420	5
576	304	6
576	357	7
576	463	8
576	265	9
576	309	10
576	321	11
576	355	12
576	446	13
576	464	14
576	541	15
576	631	16
576	248	17
576	252	18
576	259	19
576	291	20
576	299	21
576	317	22
576	367	23
576	456	24
576	532	25
580	305	1
580	323	2
580	182	3
580	184	4
580	303	5
580	515	6
580	627	7
580	216	8
580	235	9
580	314	10
580	336	11
580	390	12
580	391	13
580	396	14
580	468	15
580	469	16
580	470	17
580	471	18
580	475	19
580	488	20
580	492	21
580	497	22
580	504	23
580	507	24
580	508	25
585	421	1
585	182	2
585	396	3
585	305	4
585	532	5
585	216	6
585	235	7
585	565	8
585	292	9
585	504	10
585	446	11
585	547	12
585	562	13
585	410	14
585	583	15
585	459	16
585	731	17
585	728	18
585	469	19
585	357	20
585	463	21
585	395	22
585	184	23
585	363	24
585	406	25
587	512	1
587	514	2
587	513	3
587	391	4
587	320	5
587	500	6
587	501	7
587	502	8
587	503	9
587	729	10
587	335	11
587	363	12
587	369	13
587	488	14
587	507	15
587	508	16
587	509	17
587	248	18
587	357	19
587	367	20
587	372	21
587	457	22
587	463	23
587	468	24
587	584	25
605	490	1
605	529	2
605	627	3
605	631	4
605	460	5
605	550	6
605	305	7
605	310	8
605	487	9
605	498	10
605	499	11
605	504	12
605	505	13
605	506	14
605	558	15
605	728	16
605	182	17
605	189	18
605	222	19
605	262	20
605	267	21
605	287	22
605	315	23
605	327	24
605	449	25
610	404	1
610	395	2
610	396	3
610	412	4
610	465	5
610	399	6
610	364	7
610	398	8
610	401	9
610	387	10
610	411	11
610	400	12
610	551	13
610	386	14
610	393	15
610	397	16
610	586	17
610	747	18
610	403	19
610	413	20
610	408	21
610	405	22
610	409	23
610	392	24
610	407	25
618	608	1
618	579	2
618	247	3
618	404	4
618	731	5
618	708	6
618	483	7
618	374	8
618	709	9
618	303	10
618	346	11
618	669	12
618	387	13
618	547	14
618	555	15
618	566	16
618	707	17
618	228	18
618	234	19
618	239	20
618	256	21
618	281	22
618	289	23
618	296	24
618	364	25
625	501	1
625	513	2
625	442	3
625	500	4
625	502	5
625	512	6
